************************************************************************
        TABLE OF ISOTOPES  0.780E-02  0.100E+01

        NO. SYMBOL T/F MASSNR PROTON
         163  =  NGIS           1  =  ISOMERS
    470 T  1  MG 21  +  0  OOOOO  ->  1  NA 20  +  1  PROT    0.100E-98  JINAC  (g,p)   6   1.000E+00  -3.113E+18
    471 T  1  MG 21  +  1  PROT   ->  1  MG 21  +  1  NEUT    0.100E-98  JINAC  (p,n)   7   1.000E+00   0.000E+00
    472 T  1  MG 21  +  1  HE  4  ->  1  SI 25  +  0  OOOOO   0.703E-90  JINAC  (a,g)   9   1.000E+00   9.178E+18
    473 T  1  MG 21  +  0  OOOOO  ->  1  NE 17  +  1  HE  4   0.100E-98  JINAC  (g,a)  10   1.000E+00  -7.695E+18
    474 T  1  MG 21  +  1  HE  4  ->  1  AL 24  +  1  NEUT    0.100E-98  JINAC  (a,n)  11   1.000E+00   5.889E+18
    475 T  1  MG 21  +  1  HE  4  ->  1  AL 24  +  1  PROT    0.336E-85  JINAC  (a,p)  12   1.000E+00   5.889E+18
    476 T  1  MG 21  +  0  OOOOO  ->  1  NA 21  +  0  OOOOO   0.316E+01  ODA94  (+,g)  14   1.000E+00   1.339E+19
    477 T  1  MG 22  +  1  NEUT   ->  1  MG 23  +  0  OOOOO   0.200E+05  JINAC  (n,g)   1   1.000E+00   1.269E+19
    478 T  1  MG 22  +  0  OOOOO  ->  1  MG 21  +  1  NEUT    0.100E-98  JINAC  (g,n)   2   1.000E+00  -1.870E+19
    479 T  1  MG 22  +  1  NEUT   ->  1  NA 22  +  1  PROT    0.100E+09  JINAC  (n,p)   3   1.000E+00   5.372E+18
    480 T  1  MG 22  +  1  NEUT   ->  1  NE 19  +  1  HE  4   0.180E+08  JINAC  (n,a)   4   1.000E+00   3.375E+18
    481 T  1  MG 22  +  1  PROT   ->  1  AL 23  +  0  OOOOO   0.100E-98  ILI01  (p,g)   5   1.000E+00   1.177E+17
    482 T  1  MG 22  +  0  OOOOO  ->  1  NA 21  +  1  PROT    0.100E-98  JINAC  (g,p)   6   1.000E+00  -5.309E+18
    483 T  1  MG 22  +  1  PROT   ->  1  MG 22  +  1  NEUT    0.100E-98  JINAC  (p,n)   7   1.000E+00   0.000E+00
    484 T  1  MG 22  +  1  PROT   ->  1  NE 19  +  1  HE  4   0.100E-98  JINAC  (p,a)   8   1.000E+00   3.375E+18
    485 T  1  MG 22  +  1  HE  4  ->  1  SI 26  +  0  OOOOO   0.940E-90  JINAC  (a,g)   9   1.000E+00   8.851E+18
    486 T  1  MG 22  +  0  OOOOO  ->  1  NE 18  +  1  HE  4   0.100E-98  JINAC  (g,a)  10   1.000E+00  -7.853E+18
    487 T  1  MG 22  +  1  HE  4  ->  1  SI 25  +  1  NEUT    0.100E-98  JINAC  (a,n)  11   1.000E+00  -9.521E+18
    488 T  1  MG 22  +  1  HE  4  ->  1  AL 25  +  1  PROT    0.232E-85  JINAC  (a,p)  12   1.000E+00   3.527E+18
    489 T  1  MG 22  +  0  OOOOO  ->  1  NA 22  +  0  OOOOO   0.173E+00  ODA94  (+,g)  14   1.000E+00   5.372E+18
    490 T  1  MG 23  +  1  NEUT   ->  1  MG 24  +  0  OOOOO   0.195E+04  JINAC  (n,g)   1   1.000E+00   1.595E+19
    491 T  1  MG 23  +  0  OOOOO  ->  1  MG 22  +  1  NEUT    0.100E-98  JINAC  (g,n)   2   1.000E+00  -1.269E+19
    492 T  1  MG 23  +  1  NEUT   ->  1  NA 23  +  1  PROT    0.351E+09  JINAC  (n,p)   3   1.000E+00   4.668E+18
    493 T  1  MG 23  +  1  NEUT   ->  1  NE 20  +  1  HE  4   0.753E+08  JINAC  (n,a)   4   1.000E+00   6.961E+18
    494 T  1  MG 23  +  1  PROT   ->  1  AL 24  +  0  OOOOO   0.100E-98  ILI01  (p,g)   5   1.000E+00   1.806E+18
    495 T  1  MG 23  +  0  OOOOO  ->  1  NA 22  +  1  PROT    0.100E-98  JINAC  (g,p)   6   1.000E+00  -7.315E+18
    496 T  1  MG 23  +  1  PROT   ->  1  AL 23  +  1  NEUT    0.100E-98  JINAC  (p,n)   7   1.000E+00  -1.257E+19
    497 T  1  MG 23  +  1  PROT   ->  1  NA 20  +  1  HE  4   0.100E-98  JINAC  (p,a)   8   1.000E+00  -7.196E+18
    498 T  1  MG 23  +  1  HE  4  ->  1  SI 27  +  0  OOOOO   0.427E-87  JINAC  (a,g)   9   1.000E+00   9.007E+18
    499 T  1  MG 23  +  0  OOOOO  ->  1  NE 19  +  1  HE  4   0.100E-98  JINAC  (g,a)  10   1.000E+00  -9.311E+18
    500 T  1  MG 23  +  1  HE  4  ->  1  SI 26  +  1  NEUT    0.100E-98  JINAC  (a,n)  11   1.000E+00  -3.836E+18
    501 T  1  MG 23  +  1  HE  4  ->  1  AL 26  +  1  PROT    0.500E-99  JINAC  (a,p)  12   1.000E+00   1.806E+18
    502 T  1  MG 23  +  0  OOOOO  ->  1  AL 23  +  0  OOOOO   0.200E-99  ODA94  (-,g)  13   1.000E+00  -1.257E+19
    503 T  1  MG 23  +  0  OOOOO  ->  1  NA 23  +  0  OOOOO   0.590E-01  ODA94  (+,g)  14   1.000E+00   4.668E+18
    504 T  1  MG 24  +  1  NEUT   ->  1  MG 25  +  0  OOOOO   0.463E+04  KADON  (n,g)   1   1.000E+00   7.073E+18
    505 T  1  MG 24  +  0  OOOOO  ->  1  MG 23  +  1  NEUT    0.100E-98  JINAC  (g,n)   2   1.000E+00  -1.595E+19
    506 T  1  MG 24  +  1  NEUT   ->  1  NA 24  +  1  PROT    0.100E-98  JINAC  (n,p)   3   1.000E+00  -4.567E+18
    507 T  1  MG 24  +  1  NEUT   ->  1  NE 21  +  1  HE  4   0.100E-98  JINAC  (n,a)   4   1.000E+00  -2.466E+18
    508 T  1  MG 24  +  1  PROT   ->  1  AL 25  +  0  OOOOO   0.100E-98  ILI01  (p,g)   5   1.000E+00   2.191E+18
    509 T  1  MG 24  +  0  OOOOO  ->  1  NA 23  +  1  PROT    0.100E-98  JINAC  (g,p)   6   1.000E+00  -1.128E+19
    510 T  1  MG 24  +  1  PROT   ->  1  AL 24  +  1  NEUT    0.100E-98  JINAC  (p,n)   7   1.000E+00  -1.414E+19
    511 T  1  MG 24  +  1  PROT   ->  1  NA 21  +  1  HE  4   0.100E-98  NACRR  (p,a)   8   1.000E+00  -6.644E+18
    512 T  1  MG 24  +  1  HE  4  ->  1  SI 28  +  0  OOOOO   0.100E-98  JINAC  (a,g)   9   1.000E+00   9.633E+18
    513 T  1  MG 24  +  0  OOOOO  ->  1  NE 20  +  1  HE  4   0.100E-98  JINAC  (g,a)  10   1.000E+00  -8.990E+18
    514 T  1  MG 24  +  1  HE  4  ->  1  SI 27  +  1  NEUT    0.100E-98  JINAC  (a,n)  11   1.000E+00  -6.943E+18
    515 F  1  MG 24  +  1  HE  4  ->  1  AL 27  +  1  PROT    0.100E-98  JINAC  (a,p)  12   1.000E+00   0.000E+00
    516 T  1  MG 24  +  0  OOOOO  ->  1  AL 24  +  0  OOOOO   0.200E-99  ODA94  (-,g)  13   1.000E+00  -1.414E+19
    517 T  1  MG 24  +  0  OOOOO  ->  1  NA 24  +  0  OOOOO   0.200E-99  ODA94  (+,g)  14   1.000E+00  -4.567E+18
    518 T  1  MG 25  +  1  NEUT   ->  1  MG 26  +  0  OOOOO   0.101E+06  KADON  (n,g)   1   1.000E+00   1.070E+19
    519 T  1  MG 25  +  0  OOOOO  ->  1  MG 24  +  1  NEUT    0.100E-98  JINAC  (g,n)   2   1.000E+00  -7.073E+18
    520 T  1  MG 25  +  1  NEUT   ->  1  MG 25  +  1  PROT    0.100E-98  JINAC  (n,p)   3   1.000E+00   0.000E+00
    521 T  1  MG 25  +  1  NEUT   ->  1  NE 22  +  1  HE  4   0.189E-05  JINAC  (n,a)   4   1.000E+00   4.615E+17
    522 F  1  MG 25  +  1  PROT   ->  1  AL 26  +  0  OOOOO   0.100E-98  ILI01  (p,g)   5   1.000E+00   0.000E+00
    523 T  1  MG 25  +  0  OOOOO  ->  1  NA 24  +  1  PROT    0.100E-98  JINAC  (g,p)   6   1.000E+00  -1.164E+19
    524 T  1  MG 25  +  1  PROT   ->  1  AL 25  +  1  NEUT    0.100E-98  JINAC  (p,n)   7   1.000E+00  -4.882E+18
    525 T  1  MG 25  +  1  PROT   ->  1  NA 22  +  1  HE  4   0.100E-98  JINAC  (p,a)   8   1.000E+00  -3.036E+18
    526 T  1  MG 25  +  1  HE  4  ->  1  SI 29  +  0  OOOOO   0.107E-88  JINAC  (a,g)   9   1.000E+00   1.074E+19
    527 T  1  MG 25  +  0  OOOOO  ->  1  NE 21  +  1  HE  4   0.100E-98  JINAC  (g,a)  10   1.000E+00  -9.539E+18
    528 F  1  MG 25  +  1  HE  4  ->  1  SI 28  +  1  NEUT    0.100E-98  NACRR  (a,n)  11   1.000E+00   0.000E+00
    529 T  1  MG 25  +  1  HE  4  ->  1  AL 28  +  1  PROT    0.100E-98  JINAC  (a,p)  12   1.000E+00  -1.165E+18
    530 T  1  MG 25  +  0  OOOOO  ->  1  AL 25  +  0  OOOOO   0.200E-99  ODA94  (-,g)  13   1.000E+00  -4.882E+18
    531 T  1  MG 26  +  1  NEUT   ->  1  MG 27  +  0  OOOOO   0.134E+04  KADON  (n,g)   1   1.000E+00   6.217E+18
    532 T  1  MG 26  +  0  OOOOO  ->  1  MG 25  +  1  NEUT    0.100E-98  JINAC  (g,n)   2   1.000E+00  -1.070E+19
    533 T  1  MG 26  +  1  NEUT   ->  1  MG 26  +  1  PROT    0.100E-98  JINAC  (n,p)   3   1.000E+00   0.000E+00
    534 T  1  MG 26  +  1  NEUT   ->  1  NE 23  +  1  HE  4   0.100E-98  JINAC  (n,a)   4   1.000E+00  -5.224E+18
    535 T  1  MG 26  +  1  PROT   ->  1  AL 27  +  0  OOOOO   0.100E-98  ILI01  (p,g)   5   1.000E+00   7.980E+18
    536 T  1  MG 26  +  0  OOOOO  ->  1  MG 25  +  1  PROT    0.100E-98  JINAC  (g,p)   6   1.000E+00  -1.070E+19
    537 T  1  MG 26  +  1  PROT   ->  1  AL 26  +  1  NEUT    0.500E-99  JINAC  (p,n)   7   1.000E+00  -4.619E+18
    538 T  1  MG 26  +  1  PROT   ->  1  NA 23  +  1  HE  4   0.100E-98  JINAC  (p,a)   8   1.000E+00  -1.757E+18
    539 T  1  MG 26  +  1  HE  4  ->  1  SI 30  +  0  OOOOO   0.277E-87  JINAC  (a,g)   9   1.000E+00   1.027E+19
    540 T  1  MG 26  +  0  OOOOO  ->  1  NE 22  +  1  HE  4   0.100E-98  JINAC  (g,a)  10   1.000E+00  -1.024E+19
    541 T  1  MG 26  +  1  HE  4  ->  1  SI 29  +  1  NEUT    0.100E-98  NACRR  (a,n)  11   1.000E+00   3.249E+16
    542 T  1  MG 26  +  1  HE  4  ->  1  AL 29  +  1  PROT    0.100E-98  JINAC  (a,p)  12   1.000E+00  -2.763E+18
    543 T  1  MG 26  +  0  OOOOO  ->  1  AL 26  +  0  OOOOO   0.100E-99  ODA94  (-,g)  13   1.000E+00  -4.619E+18
    544 T  1  MG 27  +  1  NEUT   ->  1  MG 28  +  0  OOOOO   0.489E+06  JINAC  (n,g)   1   1.000E+00   8.204E+18
    545 T  1  MG 27  +  0  OOOOO  ->  1  MG 26  +  1  NEUT    0.100E-98  JINAC  (g,n)   2   1.000E+00  -6.217E+18
    546 T  1  MG 27  +  1  NEUT   ->  1  MG 27  +  1  PROT    0.100E-98  JINAC  (n,p)   3   1.000E+00   0.000E+00
    547 T  1  MG 27  +  1  NEUT   ->  1  NE 24  +  1  HE  4   0.100E-98  JINAC  (n,a)   4   1.000E+00  -2.884E+18
    548 T  1  MG 27  +  1  PROT   ->  1  AL 28  +  0  OOOOO   0.307E-81  JINAC  (p,g)   5   1.000E+00   9.216E+18
    549 T  1  MG 27  +  0  OOOOO  ->  1  MG 26  +  1  PROT    0.100E-98  JINAC  (g,p)   6   1.000E+00  -6.217E+18
    550 T  1  MG 27  +  1  PROT   ->  1  AL 27  +  1  NEUT    0.101E-77  JINAC  (p,n)   7   1.000E+00   1.763E+18
    551 T  1  MG 27  +  1  PROT   ->  1  NA 24  +  1  HE  4   0.100E-98  JINAC  (p,a)   8   1.000E+00  -1.259E+18
    552 T  1  MG 27  +  1  HE  4  ->  1  SI 31  +  0  OOOOO   0.100E-98  JINAC  (a,g)   9   1.000E+00   1.041E+19
    553 T  1  MG 27  +  0  OOOOO  ->  1  NE 23  +  1  HE  4   0.100E-98  JINAC  (g,a)  10   1.000E+00  -1.144E+19
    554 T  1  MG 27  +  1  HE  4  ->  1  SI 30  +  1  NEUT    0.100E-98  JINAC  (a,n)  11   1.000E+00   4.052E+18
    555 T  1  MG 27  +  1  HE  4  ->  1  AL 30  +  1  PROT    0.100E-98  JINAC  (a,p)  12   1.000E+00  -3.453E+18
    556 T  1  MG 27  +  0  OOOOO  ->  1  AL 27  +  0  OOOOO   0.118E-02  ODA94  (-,g)  13   1.000E+00   1.763E+18
    557 T  1  MG 28  +  1  NEUT   ->  1  AL 29  +  0  OOOOO   0.529E+05  JINAC  (n,g)   1   1.000E+00   1.012E+19
    558 T  1  MG 28  +  0  OOOOO  ->  1  MG 27  +  1  NEUT    0.100E-98  JINAC  (g,n)   2   1.000E+00  -8.204E+18
    559 T  1  MG 28  +  1  NEUT   ->  1  MG 28  +  1  PROT    0.100E-98  JINAC  (n,p)   3   1.000E+00   0.000E+00
    560 T  1  MG 28  +  1  NEUT   ->  1  MG 25  +  1  HE  4   0.100E-98  JINAC  (n,a)   4   1.000E+00   2.176E+18
    561 T  1  MG 28  +  1  PROT   ->  1  AL 29  +  0  OOOOO   0.182E-81  JINAC  (p,g)   5   1.000E+00   1.012E+19
    562 T  1  MG 28  +  0  OOOOO  ->  1  MG 27  +  1  PROT    0.100E-98  JINAC  (g,p)   6   1.000E+00  -8.204E+18
    563 T  1  MG 28  +  1  PROT   ->  1  AL 28  +  1  NEUT    0.271E-78  JINAC  (p,n)   7   1.000E+00   1.012E+18
    564 T  1  MG 28  +  1  PROT   ->  1  MG 25  +  1  HE  4   0.100E-98  JINAC  (p,a)   8   1.000E+00   2.176E+18
    565 T  1  MG 28  +  1  HE  4  ->  1  SI 32  +  0  OOOOO   0.100E-98  JINAC  (a,g)   9   1.000E+00   1.108E+19
    566 T  1  MG 28  +  0  OOOOO  ->  1  NE 24  +  1  HE  4   0.100E-98  JINAC  (g,a)  10   1.000E+00  -1.109E+19
    567 T  1  MG 28  +  1  HE  4  ->  1  SI 31  +  1  NEUT    0.100E-98  JINAC  (a,n)  11   1.000E+00   2.203E+18
    568 T  1  MG 28  +  1  HE  4  ->  1  AL 31  +  1  PROT    0.100E-98  JINAC  (a,p)  12   1.000E+00  -4.756E+18
    569 T  1  MG 28  +  0  OOOOO  ->  1  AL 28  +  0  OOOOO   0.889E-05  ODA94  (-,g)  13   1.000E+00   1.012E+18
    570 T  1  AL 23  +  1  NEUT   ->  1  AL 24  +  0  OOOOO   0.554E+04  JINAC  (n,g)   1   1.000E+00   1.437E+19
    571 T  1  AL 23  +  0  OOOOO  ->  1  MG 22  +  1  NEUT    0.100E-98  JINAC  (g,n)   2   1.000E+00  -1.177E+17
    572 T  1  AL 23  +  1  NEUT   ->  1  MG 23  +  1  PROT    0.140E+09  JINAC  (n,p)   3   1.000E+00   1.257E+19
    573 T  1  AL 23  +  1  NEUT   ->  1  NA 20  +  1  HE  4   0.540E+07  JINAC  (n,a)   4   1.000E+00   5.373E+18
    574 T  1  AL 23  +  1  PROT   ->  1  AL 24  +  0  OOOOO   0.100E-98  ILI01  (p,g)   5   1.000E+00   1.437E+19
    575 T  1  AL 23  +  0  OOOOO  ->  1  NA 22  +  1  PROT    0.678E-02  JINAC  (g,p)   6   1.000E+00   5.254E+18
    576 T  1  AL 23  +  1  PROT   ->  1  AL 23  +  1  NEUT    0.100E-98  JINAC  (p,n)   7   1.000E+00   0.000E+00
    577 T  1  AL 23  +  1  PROT   ->  1  NA 20  +  1  HE  4   0.100E-98  JINAC  (p,a)   8   1.000E+00   5.373E+18
    578 T  1  AL 23  +  1  HE  4  ->  1  P  27  +  0  OOOOO   0.123E-95  JINAC  (a,g)   9   1.000E+00   9.564E+18
    579 T  1  AL 23  +  0  OOOOO  ->  1  NE 19  +  1  HE  4   0.100E-98  JINAC  (g,a)  10   1.000E+00   3.258E+18
    580 T  1  AL 23  +  1  HE  4  ->  1  P  26  +  1  NEUT    0.100E-98  JINAC  (a,n)  11   1.000E+00  -9.503E+18
    581 T  1  AL 23  +  1  HE  4  ->  1  SI 26  +  1  PROT    0.572E-91  JINAC  (a,p)  12   1.000E+00   8.733E+18
    582 T  1  AL 23  +  0  OOOOO  ->  1  MG 23  +  0  OOOOO   0.112E+01  ODA94  (+,g)  14   1.000E+00   1.257E+19
    583 T  1  AL 24  +  1  NEUT   ->  1  AL 25  +  0  OOOOO   0.140E+05  JINAC  (n,g)   1   1.000E+00   1.634E+19
    584 T  1  AL 24  +  0  OOOOO  ->  1  AL 23  +  1  NEUT    0.100E-98  JINAC  (g,n)   2   1.000E+00  -1.437E+19
    585 T  1  AL 24  +  1  NEUT   ->  1  MG 24  +  1  PROT    0.125E+09  JINAC  (n,p)   3   1.000E+00   1.414E+19
    586 T  1  AL 24  +  1  NEUT   ->  1  NA 21  +  1  HE  4   0.357E+08  JINAC  (n,a)   4   1.000E+00   7.500E+18
    587 T  1  AL 24  +  1  PROT   ->  1  SI 25  +  0  OOOOO   0.100E-98  ILI01  (p,g)   5   1.000E+00   3.288E+18
    588 T  1  AL 24  +  0  OOOOO  ->  1  NA 23  +  1  PROT    0.540E-05  JINAC  (g,p)   6   1.000E+00   2.862E+18
    589 T  1  AL 24  +  1  PROT   ->  1  AL 24  +  1  NEUT    0.100E-98  JINAC  (p,n)   7   1.000E+00   0.000E+00
    590 T  1  AL 24  +  1  PROT   ->  1  MG 21  +  1  HE  4   0.100E-98  JINAC  (p,a)   8   1.000E+00  -5.889E+18
    591 T  1  AL 24  +  1  HE  4  ->  1  P  28  +  0  OOOOO   0.182E-95  JINAC  (a,g)   9   1.000E+00   9.192E+18
    592 T  1  AL 24  +  0  OOOOO  ->  1  NE 20  +  1  HE  4   0.135E-03  JINAC  (g,a)  10   1.000E+00   5.155E+18
    593 T  1  AL 24  +  1  HE  4  ->  1  P  27  +  1  NEUT    0.100E-98  JINAC  (a,n)  11   1.000E+00  -4.811E+18
    594 T  1  AL 24  +  1  HE  4  ->  1  SI 27  +  1  PROT    0.417E-91  JINAC  (a,p)  12   1.000E+00   7.201E+18
    595 T  1  AL 24  +  0  OOOOO  ->  1  MG 24  +  0  OOOOO   0.341E+00  ODA94  (+,g)  14   1.000E+00   1.414E+19
    596 T  1  AL 25  +  1  NEUT   ->  1  AL 26  +  0  OOOOO   0.204E+05  JINAC  (n,g)   1   1.000E+00   1.097E+19
    597 T  1  AL 25  +  0  OOOOO  ->  1  AL 24  +  1  NEUT    0.100E-98  JINAC  (g,n)   2   1.000E+00  -1.634E+19
    598 T  1  AL 25  +  1  NEUT   ->  1  MG 25  +  1  PROT    0.161E+09  JINAC  (n,p)   3   1.000E+00   4.882E+18
    599 T  1  AL 25  +  1  NEUT   ->  1  NA 22  +  1  HE  4   0.144E+05  JINAC  (n,a)   4   1.000E+00   1.845E+18
    600 T  1  AL 25  +  1  PROT   ->  1  SI 26  +  0  OOOOO   0.100E-98  ILI01  (p,g)   5   1.000E+00   5.324E+18
    601 T  1  AL 25  +  0  OOOOO  ->  1  MG 24  +  1  PROT    0.100E-98  JINAC  (g,p)   6   1.000E+00  -2.191E+18
    602 T  1  AL 25  +  1  PROT   ->  1  SI 25  +  1  NEUT    0.100E-98  JINAC  (p,n)   7   1.000E+00  -1.305E+19
    603 T  1  AL 25  +  1  PROT   ->  1  MG 22  +  1  HE  4   0.100E-98  JINAC  (p,a)   8   1.000E+00  -3.527E+18
    604 T  1  AL 25  +  1  HE  4  ->  1  P  29  +  0  OOOOO   0.186E-95  JINAC  (a,g)   9   1.000E+00   1.009E+19
    605 T  1  AL 25  +  0  OOOOO  ->  1  NA 21  +  1  HE  4   0.100E-98  JINAC  (g,a)  10   1.000E+00  -8.835E+18
    606 T  1  AL 25  +  1  HE  4  ->  1  P  28  +  1  NEUT    0.100E-98  JINAC  (a,n)  11   1.000E+00  -7.143E+18
    607 T  1  AL 25  +  1  HE  4  ->  1  SI 28  +  1  PROT    0.306E-91  JINAC  (a,p)  12   1.000E+00   7.442E+18
    608 T  1  AL 25  +  0  OOOOO  ->  1  SI 25  +  0  OOOOO   0.200E-99  ODA94  (-,g)  13   1.000E+00  -1.305E+19
    609 T  1  AL 25  +  0  OOOOO  ->  1  MG 25  +  0  OOOOO   0.929E-01  ODA94  (+,g)  14   1.000E+00   4.882E+18
    610 T  1  AL 26  +  1  NEUT   ->  1  AL 27  +  0  OOOOO   0.220E+06  KADON  (n,g)   1   1.000E+00   1.260E+19
    611 T  1  AL 26  +  0  OOOOO  ->  1  AL 25  +  1  NEUT    0.100E-98  JINAC  (g,n)   2   1.000E+00  -1.097E+19
    612 T  1  AL 26  +  1  NEUT   ->  1  MG 26  +  1  PROT    0.307E+08  JINAC  (n,p)   3   1.000E+00   4.619E+18
    613 T  1  AL 26  +  1  NEUT   ->  1  NA 23  +  1  HE  4   0.140E+08  JINAC  (n,a)   4   1.000E+00   2.862E+18
    614 T  1  AL 26  +  1  PROT   ->  1  SI 27  +  0  OOOOO   0.100E-98  ILI01  (p,g)   5   1.000E+00   7.201E+18
    615 T  1  AL 26  +  0  OOOOO  ->  1  MG 25  +  1  PROT    0.100E-98  JINAC  (g,p)   6   1.000E+00  -6.084E+18
    616 T  1  AL 26  +  1  PROT   ->  1  SI 26  +  1  NEUT    0.100E-98  JINAC  (p,n)   7   1.000E+00  -5.642E+18
    617 T  1  AL 26  +  1  PROT   ->  1  MG 23  +  1  HE  4   0.100E-98  JINAC  (p,a)   8   1.000E+00  -1.806E+18
    618 T  1  AL 26  +  1  HE  4  ->  1  P  30  +  0  OOOOO   0.971E-94  JINAC  (a,g)   9   1.000E+00   1.005E+19
    619 T  1  AL 26  +  0  OOOOO  ->  1  NA 22  +  1  HE  4   0.100E-98  JINAC  (g,a)  10   1.000E+00  -9.121E+18
    620 T  1  AL 26  +  1  HE  4  ->  1  P  29  +  1  NEUT    0.100E-98  JINAC  (a,n)  11   1.000E+00  -8.716E+17
    621 T  1  AL 26  +  1  HE  4  ->  1  SI 29  +  1  PROT    0.218E-91  JINAC  (a,p)  12   1.000E+00   4.652E+18
    622 T  1  AL 26  +  0  OOOOO  ->  1  SI 26  +  0  OOOOO   0.307E-13  ODA94  (-,g)  13   1.000E+00  -5.642E+18
    623 T  1  AL 26  +  0  OOOOO  ->  1  MG 26  +  0  OOOOO   0.307E-13  ODA94  (+,g)  14   1.000E+00   4.619E+18
    624 T  1  AL 27  +  1  NEUT   ->  1  AL 28  +  0  OOOOO   0.246E+06  KADON  (n,g)   1   1.000E+00   7.453E+18
    625 T  1  AL 27  +  0  OOOOO  ->  1  AL 26  +  1  NEUT    0.500E-99  JINAC  (g,n)   2   1.000E+00  -1.260E+19
    626 T  1  AL 27  +  1  NEUT   ->  1  MG 27  +  1  PROT    0.100E-98  JINAC  (n,p)   3   1.000E+00  -1.763E+18
    627 T  1  AL 27  +  1  NEUT   ->  1  NA 24  +  1  HE  4   0.100E-98  JINAC  (n,a)   4   1.000E+00  -3.023E+18
    628 F  1  AL 27  +  1  PROT   ->  1  SI 28  +  0  OOOOO   0.100E-98  ILI01  (p,g)   5   1.000E+00   0.000E+00
    629 T  1  AL 27  +  0  OOOOO  ->  1  MG 26  +  1  PROT    0.100E-98  JINAC  (g,p)   6   1.000E+00  -7.980E+18
    630 T  1  AL 27  +  1  PROT   ->  1  SI 27  +  1  NEUT    0.100E-98  JINAC  (p,n)   7   1.000E+00  -5.399E+18
    631 F  1  AL 27  +  1  PROT   ->  1  MG 24  +  1  HE  4   0.100E-98  ILI01  (p,a)   8   1.000E+00   0.000E+00
    632 T  1  AL 27  +  1  HE  4  ->  1  P  31  +  0  OOOOO   0.618E-92  JINAC  (a,g)   9   1.000E+00   9.329E+18
    633 T  1  AL 27  +  0  OOOOO  ->  1  NA 23  +  1  HE  4   0.100E-98  JINAC  (g,a)  10   1.000E+00  -9.737E+18
    634 T  1  AL 27  +  1  HE  4  ->  1  P  30  +  1  NEUT    0.100E-98  NACRR  (a,n)  11   1.000E+00  -2.549E+18
    635 T  1  AL 27  +  1  HE  4  ->  1  SI 30  +  1  PROT    0.137E-91  JINAC  (a,p)  12   1.000E+00   2.289E+18
    636 T  1  AL 27  +  0  OOOOO  ->  1  SI 27  +  0  OOOOO   0.200E-99  ODA94  (-,g)  13   1.000E+00  -5.399E+18
    637 T  1  AL 27  +  0  OOOOO  ->  1  MG 27  +  0  OOOOO   0.200E-99  ODA94  (+,g)  14   1.000E+00  -1.763E+18
    638 T  1  AL 28  +  1  NEUT   ->  1  AL 29  +  0  OOOOO   0.194E+07  JINAC  (n,g)   1   1.000E+00   9.105E+18
    639 T  1  AL 28  +  0  OOOOO  ->  1  AL 27  +  1  NEUT    0.100E-98  JINAC  (g,n)   2   1.000E+00  -7.453E+18
    640 T  1  AL 28  +  1  NEUT   ->  1  MG 28  +  1  PROT    0.100E-98  JINAC  (n,p)   3   1.000E+00  -1.012E+18
    641 T  1  AL 28  +  1  NEUT   ->  1  MG 25  +  1  HE  4   0.100E-98  JINAC  (n,a)   4   1.000E+00   1.165E+18
    642 T  1  AL 28  +  1  PROT   ->  1  SI 29  +  0  OOOOO   0.456E-86  JINAC  (p,g)   5   1.000E+00   1.190E+19
    643 T  1  AL 28  +  0  OOOOO  ->  1  MG 27  +  1  PROT    0.100E-98  JINAC  (g,p)   6   1.000E+00  -9.216E+18
    644 T  1  AL 28  +  1  PROT   ->  1  SI 28  +  1  NEUT    0.235E-83  JINAC  (p,n)   7   1.000E+00   3.725E+18
    645 T  1  AL 28  +  1  PROT   ->  1  MG 25  +  1  HE  4   0.327E-36  JINAC  (p,a)   8   1.000E+00   1.165E+18
    646 T  1  AL 28  +  1  HE  4  ->  1  P  32  +  0  OOOOO   0.100E-98  JINAC  (a,g)   9   1.000E+00   9.533E+18
    647 T  1  AL 28  +  0  OOOOO  ->  1  NA 24  +  1  HE  4   0.100E-98  JINAC  (g,a)  10   1.000E+00  -1.048E+19
    648 T  1  AL 28  +  1  HE  4  ->  1  P  31  +  1  NEUT    0.100E-98  JINAC  (a,n)  11   1.000E+00   1.876E+18
    649 T  1  AL 28  +  1  HE  4  ->  1  SI 31  +  1  PROT    0.100E-98  JINAC  (a,p)  12   1.000E+00   1.192E+18
    650 T  1  AL 28  +  0  OOOOO  ->  1  SI 28  +  0  OOOOO   0.499E-02  ODA94  (-,g)  13   1.000E+00   3.725E+18
    651 T  1  AL 28  +  0  OOOOO  ->  1  MG 28  +  0  OOOOO   0.200E-99  ODA94  (+,g)  14   1.000E+00  -1.012E+18
    652 T  1  AL 29  +  1  NEUT   ->  1  AL 30  +  0  OOOOO   0.281E+06  JINAC  (n,g)   1   1.000E+00   5.527E+18
    653 T  1  AL 29  +  0  OOOOO  ->  1  AL 28  +  1  NEUT    0.100E-98  JINAC  (g,n)   2   1.000E+00  -9.105E+18
    654 T  1  AL 29  +  1  NEUT   ->  1  AL 29  +  1  PROT    0.100E-98  JINAC  (n,p)   3   1.000E+00   0.000E+00
    655 T  1  AL 29  +  1  NEUT   ->  1  MG 26  +  1  HE  4   0.100E-98  JINAC  (n,a)   4   1.000E+00   2.763E+18
